232044,310100
232046,310100
232047,310100
232049,310100
232054,310100
232061,316200
232071,310200
232072,310200
232074,310200
232075,310200
232076,310200
232077,310200
232079,310200
232084,310200
232111,311200
232112,311200
232120,635200
232121,310300
232122,310300
232123,310300
232124,310300
232125,310300
232126,310300
232129,310300
232151,311400
232152,311400
232153,311400
232154,311400
232155,311400
232156,311400
232157,311400
232159,311400
232201,311300
232202,311300
232204,311300
232205,311300
232209,311300
232211,311700
232251,311500
232252,311500
232254,311500
232255,311500
232256,311500
232257,311500
232259,311500
232261,311100
232262,311100
232263,311100
232264,311100
232265,311100
232266,311100
232267,311100
232269,311100
232281,311800
232282,311800
232289,311800
232291,311600
232292,311600
232294,311600
232295,311600
232296,311600
232297,311600
232299,311600
232312,301000
232321,318100
232328,318100
232329,318100
232341,302401
232342,302401
232348,302401
232352,302401
232371,313200
232374,313200
232381,311900
232382,311900
232384,311900
232385,311900
232389,311900
232391,313100
232401,313600
232411,312000
232412,312000
232414,312000
232415,312000
232419,312000
232441,312100
232442,312100
232444,312100
232445,312100
232446,312100
232447,312100
232448,312100
232449,312100
232481,311600
232489,311600
232491,313700
232511,313900
232521,315500
232522,315500
232524,315500
232525,315500
232526,315500
232529,315500
232551,525000
232561,316000
232581,319100
232582,319100
232583,319100
232584,319100
232585,319100
232586,319100
232587,319100
232589,319100
232591,319100
232592,319100
232593,319100
232594,319100
232595,319100
232597,319100
232598,319100
232599,319100
232620,318800
232621,318800
232622,318800
232623,318800
232624,318800
232625,318800
232626,318800
232627,318800
232629,318800
232641,318500
232642,318500
232644,318500
232648,318500
232651,318300
232652,318300
232653,318300
232654,318300
232655,318300
232656,318300
232657,318300
232659,318300
232661,313800
232664,318200
232667,318200
232669,318200
232670,318200
232671,318200
232672,318200
232673,318200
232674,318200
232675,318200
232676,318200
232677,318200
232678,318200
232679,318200
232680,318200
232681,318700
232682,318700
232683,318700
232684,318700
232686,318200
232687,318700
232689,318700
232701,319000
232702,319000
232703,319000
232704,319000
232705,319000
232706,319000
232707,319000
232708,319000
232709,319000
232710,319000
232711,319000
232713,319000
232715,319000
232724,318700
232725,318700
232751,319300
232754,319300
232759,319300
232761,318400
232762,318400
232764,318400
232767,318400
232769,318400
232781,319200
232782,319200
232784,319200
232789,319200
232791,316400
232792,316400
232793,316400
232794,316400
232795,316400
232796,316400
232797,316400
232798,316400
232799,316400
232821,318900
232822,318900
232824,318900
232825,318900
232826,318900
232827,318900
232829,318900
232831,312300
232832,312300
232834,312300
232835,312300
232836,312300
232839,312300
232841,315300
232842,315300
232845,315300
232847,315300
232848,315300
232849,315300
232861,315400
232862,315400
232863,315400
232865,315400
232868,315400
232871,315200
232872,315200
232874,315200
232875,315200
232876,315200
232879,315200
232881,315600
232882,315600
232889,315600
232891,315700
232892,315700
232893,315700
232894,315700
232895,315700
232896,315700
232897,315701
232899,315700
232901,315800
232902,315800
232903,315800
232904,315800
232905,315800
232909,315800
232911,315900
232912,315900
232914,315900
232917,315900
232919,315900
232921,318600
232922,318600
232924,318600
232925,318600
232926,318600
232927,318600
232928,318600
232929,318600
232934,318600
232935,318600
232941,316300
232942,316300
232944,316300
232945,313300
232946,316300
232947,316300
232949,316300
232954,316300
232961,316500
232962,316500
232964,316500
232965,316500
232966,316500
232967,316500
232968,316500
232969,316500
232971,315100
232981,316100
233011,330100
233012,330100
233013,330100
233014,330100
233015,330100
233016,330100
233017,330100
234011,340100
234012,340100
234013,340100
234014,340100
234015,340100
234016,340100
234017,340100
234018,340100
234023,340100
234031,525202
234910,631100
235011,350100
235012,350100
235013,350100
235014,350100
235016,350100
235017,350100
235505,550559
236011,360001
236012,361020
236013,360130
236014,360001
236015,360001
236016,360001
236017,360001
237011,370101
237012,370101
237013,370101
237019,370101
237020,370101
237021,370101
238011,380100
238012,380100
238013,380400
238015,380100
238016,380100
238429,381200
239013,620100
239018,390100
239019,390100
239031,390100
239041,621700
239050,620100
239940,621700
239941,621700
239942,621700
239943,621700
239944,621700
239945,621700
239946,621700
239947,621700
239948,621700
239949,621700
239950,621700
239951,621700
240000,280400
240001,280400
240003,280400
240004,280400
240005,280400
240006,280400
240007,280300
240008,280400
240009,280400
240010,280400
240025,200900
240027,280400
240028,201200
240098,280200
240099,280200
240100,501002
240104,521100
240107,300100
240160,501001
240161,501001
241001,501001
241002,501001
241003,501001
241030,260102
241101,600100
241103,617000
241108,607500
241110,620100
241112,390100
241113,390100
241119,621300
241120,635200
242011,420101
242012,420101
242014,429801
242015,420301
242016,420401
242017,420210
242018,420210
242019,420101
242020,420110
242021,425201
242022,420107
242023,420111
242024,420101
242025,420101
242026,420103
242027,420103
242028,420101
242041,422001
242061,423501
242081,422501
242082,422501
242121,423001
242131,615000
242151,414101
242161,413801
242162,413801
242163,413801
242164,413801
242171,426001
242181,423501
242191,426201
242201,424001
242219,210100
242228,260100
242229,260101
242231,426401
242241,422001
242251,426601
242261,426801
242271,427001
242281,411401
242282,411401
242283,411460
242284,411460
242286,411401
242287,411480
242288,411405
242289,411460
242290,411450
242291,412601
242301,411801
242302,411801
242321,411601
242331,414201
242361,412401
242381,414401
242441,413201
242481,412001
242482,412001
242483,412001
242511,425101
242551,412250
242561,412202
242562,412212
242564,412201
242570,427440
242571,427401
242572,427420
242573,427410
242574,427460
242575,427430
242576,427470
242577,427401
242578,427480
242579,427450
242580,427401
242581,427481
242582,427421
242583,427404
242601,412801
242602,412801
242603,286000
242621,413001
242641,414001
242642,414001
242651,414601
242661,411201
242681,413601
242691,427601
242701,621500
242721,420203
242731,405501
242732,405507
242733,405507
242734,405503
242736,405503
242738,405508
242741,427801
242742,405506
242748,405504
242751,424601
242754,405501
242755,405501
242756,405501
242757,405501
242761,428001
242771,428201
242781,428401
242791,429401
242841,420201
242842,420204
242843,420202
242844,420205
242845,420206
242846,420212
242847,420213
242848,420207
242851,429201
242871,429401
242901,424901
242903,424902
242961,413401
242971,420101
242991,420206
243011,430100
243017,430100
243018,430100
243051,430500
243052,430500
243101,430100
243151,431500
243201,432000
243301,433000
243351,433500
243401,434000
243451,434500
243501,435000
243551,435500
243651,436500
243751,437500
244011,440100
244012,440100
244013,440100
244014,440160
244015,440170
244016,440145
244017,440140
244019,440100
244020,440147
244021,440140
244022,440127
244023,440115
244024,440120
244029,440131
244030,440110
244031,440112
244032,440180
244035,440100
244036,440100
244037,440100
244038,440100
244039,440141
245011,450100
245012,450100
245013,450181
245017,450100
245018,450100
245021,450184
245022,450186
245023,450100
245024,450152
245025,450182
245026,450100
245027,450180
245028,450183
245029,450185
245030,450200
245031,450200
245032,450201
245034,450202
245035,450202
245040,452100
245041,452100
245042,452100
245046,452100
245050,452400
245051,452400
245052,452400
245054,452400
245058,452401
245060,452200
245061,452200
245062,452200
245065,452200
245066,452200
245067,452200
245068,452200
245070,452300
245071,452300
245072,452300
245073,452300
245075,452300
245082,450100
245083,452300
245087,450153
245088,450151
245089,452500
245090,452500
245094,452500
246011,460101
246012,460105
246013,460110
246014,460145
246015,460115
246016,460135
246017,460155
246018,460140
246019,460122
246020,460180
246022,460120
246023,460170
246024,460175
246025,460160
246026,460165
246027,460116
246028,460122
246030,460121
246031,460121
246033,460130
246035,460125
246040,460122
246041,460180
246042,460122
246043,460180
246044,460145
246045,460122
246046,460180
246047,460122
246048,460180
246049,460122
246050,460122
246051,460122
246060,460135
246091,460901
246101,461001
246102,461001
246109,461001
246201,462001
246209,462001
246221,633300
246223,633300
246224,633300
246225,633300
246226,633300
246227,633300
246228,633300
246229,633300
246230,633300
246231,633300
246232,633300
246233,633300
246234,633300
246235,633300
246236,633300
246237,633300
246238,633300
246239,633300
246251,468524
246261,468520
246262,468580
246301,463001
246309,463001
246351,463501
246359,463501
246401,464001
246402,464001
246409,464001
246451,464501
246459,464501
246551,468582
246552,468580
246601,466001
246609,466001
246701,468580
246703,468580
246709,468580
249101,631100
249211,633400
249351,525200
249501,633100
249503,633100
249741,633500
249900,224420
251000,280400
251001,280400
251004,280400
251006,280400
251009,280400
251020,300100
251027,280400
251101,631300
251140,631400
251151,316600
251201,635100
251204,635100
251301,524000
251501,633600
251502,633600
251801,620100
251911,424602
251931,318400
251941,319000
252000,280400
252001,280400
252002,280200
252004,280400
252006,280400
252009,280400
252011,501002
252012,312200
252015,506500
252017,506501
252018,529000
252019,312200
252020,528000
252023,624100
252024,506000
252025,523000
252026,506500
252027,313400
252028,520700
252030,600100
252042,521500
252047,280400
252051,520500
252061,524500
252063,524500
252065,524500
252066,524500
252067,524500
252081,520100
252082,609000
252083,521300
252084,521300
252098,331600
252118,529000
252127,524500
252128,620100
252130,637100
252131,615000
252132,637100
252201,302100
252203,302200
252204,302200
252206,302201
252211,300100
252212,302402
252214,302400
252219,302500
252220,302600
252221,300100
252228,300100
252233,312100
252234,302401
252235,302401
252251,525000
252291,631300
252292,631300
252293,631300
252301,330100
252302,330100
252318,200900
252321,300100
252323,301000
252401,340100
252403,340100
252405,340100
252408,340100
252412,340100
252413,340100
252501,350100
252502,350100
252503,350100
252601,360001
252602,360001
252603,360001
252604,363520
252701,370101
252801,380100
252901,390100
252903,318100
252905,620100
252907,624200
252908,620100
252909,624300
252910,621300
252995,600100
252998,607500
253001,280400
253004,280400
253009,280400
253221,635100
254000,280400
254001,280400
254004,280400
254006,280400
254009,280400
254027,280400
254105,522500
254110,330100
254111,330100
254402,340100
254671,381300
254991,331700
255000,280400
255001,280400
255003,280400
255004,280400
255006,280400
255009,280400
255027,280400
255051,550501
255052,550700
255053,550501
255054,550501
255055,550501
255056,550501
255057,550501
255058,550501
255059,550501
255201,552000
255206,552000
256001,280400
256002,280400
256009,280400
256214,302402
256220,302600
256221,310300
256301,330100
256302,330100
256303,330100
256311,543500
256401,340100
256402,340100
256448,543000
256449,543000
256450,543000
256501,350100
256502,350100
256540,375300
256601,363040
256602,363040
256603,363040
256703,370101
256704,370101
256705,370101
256801,380800
256901,390100
256902,390100
256903,390100
256904,390100
257000,280400
257001,280400
257004,280400
257006,280400
257009,280400
257027,280400
257401,375100
257403,375100
257405,375300
257407,375500
257413,375300
257414,375300
258000,280400
258009,280400
258248,213200
258252,552500
258253,552500
258266,600100
258301,527502
258302,527502
258303,527502
258304,527502
258305,527502
258306,527502
258307,527500
258309,527502
258311,527500
258401,340100
258402,340100
258420,440100
258430,461001
258432,460101
258433,468580
258436,463001
258437,463501
258439,468580
258481,543000
258501,350100
258801,380801
260000,280400
260001,280400
260004,280400
260005,280400
260006,280400
260008,280400
260027,280400
261101,248100
261271,428201
261281,428601
261282,428801
261910,631100
261945,631200
261950,633100
261970,633500
261995,633600
263001,280400
265000,280400
265001,280400
265004,280400
265005,280400
265006,280400
265008,280400
265027,280400
265250,552500
265251,550700
267000,280400
267001,280400
267008,280400
267027,280400
267106,280400
268000,280400
268001,280400
268002,280400
268003,280400
268004,280400
268006,280400
268008,280400
268020,241000
268027,280400
268040,230511
268041,230510
268106,280400
268126,248201
268127,246100
268150,280400
268200,248100
268201,248100
268203,245100
268205,242000
268206,244000
268207,245200
268208,224800
268209,245000
268210,246200
268211,246000
268212,246300
268213,248500
268215,248300
268216,248200
268217,248000
268218,241000
268219,236310
268220,210100
268221,245300
268222,247000
268302,241100
268322,247000
268402,234001
268500,633300
269002,280400
269003,280400
269028,280400
269101,543000
269103,280400
270000,280400
270001,280400
270002,280200
270003,280400
270004,280400
270006,280400
270009,280400
270120,635100
270180,280400
271101,248100
271102,241100
272100,248100
272101,248100
272103,245100
272104,248400
272105,242000
272106,244000
272107,245200
272108,224800
272109,245000
272110,246200
272111,246000
272112,246300
272113,248500
272115,248300
272116,248200
272117,248000
272118,241000
272119,236310
272120,241100
272126,248201
272127,246100
272205,210100
272221,245300
272222,247000
272223,248100
272369,241200
272370,240100
272372,240300
273100,248100
273101,248100
273103,245100
273105,242000
273106,244000
273107,245200
273200,248100
273201,248100
273203,302202
273205,242000
273262,635100
273301,330100
273306,244000
274101,524500
274301,318600
276071,241000
276101,240500
276131,607700
289151,310201
289154,310201
298001,404601
298004,280400
298006,280400
298008,280400
298011,403501
298021,401501
298031,402001
298041,403001
298051,401001
298061,404601
298071,404501
298081,402501
298091,404001
298106,280400
298108,280400
298151,404701
298200,280400
298201,280400
298206,280400
298208,280400
298211,280400
298213,280400
298215,280400
298230,600100
298292,414699
298301,414099
298311,430100
298321,440199
298331,450203
298341,468525
298351,400101
298361,411401
298371,412499
298381,412099
298391,405599
298401,633100
298421,412699
298431,412299
298441,411699
298451,411899
298471,552599
298481,424999
298511,525200
298524,280400
298525,280400
298628,280400
310000,643001
310001,302600
310002,631100
310003,411460
310004,312000
310005,311500
310006,311300
310007,319100
310008,316500
310009,405508
310011,437500
310012,463001
310013,424001
310014,412601
310015,315900
310016,437500
310017,311500
310018,318400
310019,315900
310020,315500
310021,411601
310022,315300
310023,319000
310024,311500
310025,311500
310026,311500
310027,315800
310028,380100
310029,312000
310030,312100
310031,310100
310032,315300
310033,315900
310034,315800
310035,311500
310036,315900
310037,360420
310038,312100
310039,311400
310040,311400
310041,411801
310042,310100
310043,424001
310044,382000
310045,310200
310046,380100
310047,311500
310048,318300
310049,450100
310050,450100
310051,248100
310052,340100
310053,310100
310054,316300
310055,318200
310056,450100
310057,311400
310058,315300
310059,427801
310060,310300
310061,319000
310062,319100
310063,301000
310064,311500
310065,311500
310066,310100
310067,412009
310068,312300
310069,311100
310071,312100
310072,318700
310073,429001
310074,318800
310075,315900
310076,310300
310077,310300
310078,315400
310079,318300
310080,315200
310081,318200
310082,315800
310083,319000
310084,311400
310085,213420
310086,426801
310087,242000
310088,244000
310090,424001
310091,466001
310092,422001
310093,245200
310094,245100
310095,213010
310096,316400
310097,429001
310098,425201
310099,213320
310100,437500
310101,635200
310102,412201
310103,213200
310104,427001
310105,633200
310106,411460
310107,316300
310108,312000
310109,412201
310110,315200
310111,240300
310112,311500
310113,311500
310114,311500
310115,319100
310116,234401
310117,318300
310118,213430
310119,463501
310120,412401
310121,412401
310122,429201
310123,318900
310124,311100
310125,315900
310127,316400
310128,315900
310129,315900
310130,452200
310131,452400
310132,311400
310133,319000
310134,319000
310135,316500
310136,316500
310137,412801
310138,310100
310139,315300
310140,310100
310141,315900
310142,319100
310143,380100
310144,429001
310145,411450
310146,411480
310147,311400
310148,315200
310149,316300
310150,263000
310151,330100
310152,422001
310153,318200
310155,315900
310158,422001
310159,350100
310160,315300
310161,311100
310162,413201
310163,350100
310165,635100
310166,311800
310168,310100
310169,312100
310170,311500
310171,315300
310172,310100
310173,311600
310174,414001
310175,631100
310176,310300
310177,310300
310179,318400
310180,380100
310181,310100
310182,350100
310183,412201
310184,312000
310185,429201
310186,412008
310187,411201
310189,429001
310191,423501
310192,316400
310193,429401
310194,423501
310195,312100
310196,315500
310198,310100
310200,318900
310201,316500
310202,316300
310203,316400
310204,316300
310205,413801
310207,315900
310208,412250
310209,412250
310210,315900
310211,411601
310212,452400
310213,426401
310215,311400
310217,311400
310218,631200
310219,311500
310220,429001
310221,424601
310222,463001
310223,429401
310224,426801
310225,405508
310226,427801
310227,645401
310228,640501
310229,641501
310230,641001
310231,641601
310232,640201
310233,641901
310236,315300
310237,311500
310238,312000
310239,310100
310240,315900
310241,311300
310244,310100
310245,413801
310246,422001
310247,426801
310248,315900
310249,315500
310250,319000
310251,319000
310252,340100
310253,380100
310255,316500
310256,340100
310257,437500
310258,423001
310259,452400
310260,312100
310261,311100
310262,466001
310263,440100
310264,463501
310265,318900
310266,463501
310267,631400
310268,635200
310269,414401
310270,315200
310271,424601
310272,424601
310273,319100
310274,461001
310275,319100
310276,318300
310277,315500
310278,315500
310279,423001
310280,413201
310281,423001
310282,316400
310283,424901
310284,315200
310285,360420
310286,318800
310287,405507
310288,312100
310289,310100
310290,310100
310291,310100
310292,310100
310293,413801
310294,424601
310295,315900
310296,310300
310297,310300
310298,312000
310299,312000
310300,463001
310301,315300
310302,463001
310303,411601
310304,318900
310305,633200
310306,213430
310307,315400
310308,440100
310309,452200
310310,318300
310311,319000
310312,452300
310313,452300
310314,464501
310315,340100
310316,315700
310317,315700
310318,311100
310319,311500
310320,310100
310321,310100
310322,414035
310323,424001
310324,310300
310325,312300
310326,315300
310327,318800
310328,213620
310329,213440
310330,411801
310331,411801
310332,413430
310333,350100
310334,350100
310500,414001
310501,412201
310502,414401
310503,424601
310800,624100
310801,201300
310802,200100
310803,426801
310804,200200
310805,506000
310806,201100
310807,501001
310808,260107
310813,543000
310814,648201
310815,501001
310816,200300
310817,302100
310818,200900
310819,621500
310821,200200
312019,607500
312052,286000
312058,506500
312064,302400
312070,286000
312090,414035
312151,284000
312160,284000
312169,318200
312173,468520
312174,633200
312175,270100
312176,211130
312177,460101
312178,380100
312179,633100
312180,412460
312181,420107
312182,523000
312183,633600
312185,411601
312187,424901
312189,631100
312191,240100
312193,631200
312194,213310
312195,284000
312196,466001
312197,633300
312198,318300
312199,411430
312200,300100
312201,240100
312205,637100
312226,521100
312300,423501
312301,463001
312302,633600
312303,414101
312304,330100
312305,413801
312306,412202
312307,631200
312309,429201
312310,426801
312311,422001
312312,464001
312313,319100
312315,427001
312316,427001
312317,412014
312318,427001
312322,427001
312324,411480
312326,412801
312327,413001
312328,521100
312330,427801
312331,422001
312332,635200
312334,412011
312335,412801
312336,643001
312337,412017
312338,426401
312339,426601
312340,437500
312341,423501
312342,411470
312343,424001
312344,411405
312345,440100
312346,318400
312348,412013
312349,318600
312350,429201
312351,462002
312352,452400
312353,313900
312355,413801
312356,633500
312357,426806
312358,426801
312359,426801
312360,426801
312362,411801
312363,411470
312364,452400
312365,428601
312366,429001
312367,426801
312371,452200
312372,429001
312374,426801
312376,429201
312377,318500
312378,412010
312379,411410
312380,426801
312381,426801
312383,452100
312384,411470
312385,318800
312386,318800
312387,461001
312388,452200
312389,426801
312390,414601
312391,429001
312392,426804
312393,429001
312394,429001
312395,414001
312396,300101
312398,429001
312399,464501
312400,410101
312401,285000
312402,438000
312403,283300
312404,360001
312405,411401
312406,412401
312407,550501
312408,422501
312409,429001
312410,310200
312411,527500
312412,302200
312414,380100
312415,420155
312416,430100
312417,440100
312418,459900
312419,460125
312420,375100
312421,520500
312422,350100
312423,370101
312424,390100
312425,550523
312426,552505
312427,524500
312428,640101
312429,311200
312430,300101
312431,330100
312432,340100
312433,360140
312434,525000
312435,621300
312436,360120
312438,213610
312439,234401
312440,528000
312441,340100
312442,452200
312443,411201
312444,633400
312445,429001
312446,633100
312447,420213
312448,423001
312449,420107
312450,452100
312452,411470
312453,412001
312454,426801
312455,412601
312456,412008
312457,429001
312458,426801
312462,413201
312463,429001
312464,429001
312465,428201
312466,426801
312467,426801
312468,426801
312471,426801
312472,426801
312473,426801
312476,452100
312477,631300
312478,428801
312479,411480
312480,412001
312481,414015
312482,428001
312483,463501
312484,461001
312485,350100
312486,426801
312487,521100
312488,440100
312489,316601
312491,428201
312493,426001
312494,412601
312495,413001
312496,635100
312497,310200
312500,413401
312501,631400
312502,414101
312504,331600
312505,414001
312506,429001
312507,412601
312508,414201
312509,313300
312510,390100
312512,426601
312513,412601
312514,462001
312515,462001
312516,316600
312517,424001
312519,635200
312520,429001
312521,429001
312522,286000
312523,528000
312524,412007
312525,318800
312526,405507
312527,318600
312529,452201
312530,452100
312531,440100
312532,450100
312533,452300
312534,413601
312535,318700
312536,319000
312537,413601
312539,426601
312540,452200
312541,429401
312542,315400
312543,411490
312544,411470
312545,265000
312546,412410
312547,285400
312548,412440
312549,412430
312550,284000
312551,284000
312552,284000
312553,635200
312554,506000
312558,617000
312559,617000
312560,617000
312561,617000
312562,617000
312563,617000
312564,617000
312565,617000
312566,617000
312600,620100
312601,428401
312602,464501
312605,411490
312607,284000
312608,468580
312609,541000
312610,440100
312611,620100
312612,440100
312614,316601
312615,420107
312616,414001
312618,414805
312619,414803
312620,400101
312622,316400
312623,311700
312624,426801
312625,425401
312626,633200
312627,360001
312628,360130
312629,426801
312630,640101
312632,319200
312633,464001
312634,633300
312635,375100
312636,411201
312637,414401
312638,425201
312639,541000
312641,429801
312642,424601
312643,370101
312644,230901
312645,425201
312646,315200
312650,311600
312651,315800
312652,637200
312653,414001
312654,427001
312655,637300
312656,340100
312657,330100
312658,414040
312659,450101
312660,414030
312662,411470
312663,411470
312664,318600
312665,520700
312668,429201
312669,300100
312670,411201
312672,360001
312673,360001
312674,312300
312675,452500
312676,635100
312677,552500
312678,360001
312679,360001
312680,452501
312681,450201
312683,330100
312684,405501
312685,460121
312686,461001
312687,461001
312688,462001
312689,464001
312690,312200
312691,412001
312692,464501
312693,466001
312695,405501
312696,468580
312698,468580
312699,643001
312700,609000
312701,411201
312702,420201
312703,420401
312705,420205
312708,370101
312709,412001
312710,620100
312711,340100
312712,340100
312715,375300
312716,375300
312717,330100
312718,330100
312719,330100
312720,464501
312721,461001
312722,390100
312723,635100
312724,350100
312725,395100
312727,318800
312728,300100
312729,527500
312730,440100
312731,430100
312732,430100
312733,430100
312734,430100
312735,430100
312736,380400
312737,380805
312738,330100
312739,330100
312740,260100
312741,315300
312743,200700
312744,414025
312745,200400
312746,201100
312747,412009
312748,464501
312749,635200
312753,440100
312824,213010
312880,466001
312984,340100
313100,284000
313101,284000
313105,624100
313106,527500
313107,527503
313108,527500
313400,429801
313401,427601
313402,400201
313403,424601
313404,422501
313405,427001
313406,420106
313407,414803
313408,420105
313409,420111
313410,428401
313411,420103
313414,426801
313501,420101
313502,420213
313503,427401
313504,420101
313505,422001
313506,427401
313507,440100
313508,420103
313509,411430
313510,412099
313511,412401
313513,413801
313514,430100
313515,420401
313516,430500
313517,430100
313519,420213
313520,411601
313521,440100
313522,414001
313524,430100
313525,420110
313526,411601
313527,420110
313528,412009
313530,426801
313532,424001
313533,420101
313534,300100
313536,411201
313539,420101
313541,425201
313543,424901
313545,420201
313546,405501
313548,420301
313549,423001
313550,428601
313556,633200
313557,423501
313559,428201
313560,429201
313561,422001
313562,420106
313563,420203
313564,412099
313565,412099
313567,411401
313568,411401
313569,411401
313570,425401
313670,413801
313671,411401
313672,412601
313673,411801
313674,411601
313675,412401
313676,413201
313677,412001
313678,412202
313679,412801
313680,414001
313681,413001
313682,414601
313684,413601
313685,413401
313686,422001
313687,426001
313688,420102
313689,426201
313690,420110
313691,423001
313692,420115
313693,424903
313900,438000
313950,438000
313960,438000
313980,431500
314010,410104
314013,410104
314014,410104
314015,410104
314019,417001
314020,417001
314021,417001
314022,417001
314026,417001
314028,417001
314029,417001
314100,410101
314101,410101
314102,410101
314103,410101
314105,410101
314106,410101
314107,410101
314108,410101
314109,410101
314110,410101
314112,410101
314113,410101
314115,416501
314118,416501
314119,410101
314120,416501
314121,416501
314127,410101
